year,make,model,trim,body,transmission,vin,state,condition,odometer,color,mmr,sellingprice
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4bjweg8fl589501,co,49,12851,yellow,33400,33400
2015,Jeep,Grand Cherokee,Limited,SUV,automatic,1c4rjfbg4fc711323,co,5,15747,black,34400,34500
2015,Jeep,Cherokee,Latitude,SUV,automatic,1c4pjmcs4fw641156,mi,48,4632,black,23500,23200
2015,Kia,Optima,EX,Sedan,automatic,5xxgn4a78fg415142,fl,44,4586,white,18900,18400
2015,Kia,Optima,LX,Sedan,automatic,5xxgm4a78fg364826,mo,42,34841,gray,15050,14800
2015,Kia,Sportage,LX,SUV,automatic,kndpbcac8f7704482,mo,46,21618,black,18500,18700
2015,Mazda,CX-5,Sport,SUV,automatic,jm3ke2be4f0442486,tx,41,26480,black,17800,16000
2015,Volkswagen,Passat,Wolfsburg Edition PZEV,Sedan,automatic,1vwat7a36fc014597,tx,39,12758,red,16100,16500
2015,Toyota,Tacoma,PreRunner V6,Double Cab,automatic,3tmju4gn8fm175328,fl,43,1362,gray,26400,26000
2015,Chevrolet,Silverado 1500,LT,Crew Cab,automatic,3gcukrec5fg101865,va,41,13230,black,31200,31500
2015,Chevrolet,Camaro,SS,Coupe,automatic,2g1fk1ej5f9130620,fl,47,7733,white,32900,32800
2015,Chevrolet,Silverado 1500,LT,Crew Cab,automatic,3gcukrec1fg113057,il,38,15570,red,31200,31500
2015,Chevrolet,Impala,LT,Sedan,automatic,2g1115sl0f9112150,ms,23,9655,black,22200,16100
2015,Chevrolet,Malibu,LS,Sedan,automatic,1g11b5sl0ff134458,nv,46,20132,gray,14900,14500
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab1fn613167,tx,5,10364,black,15600,16000
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkrgkd6fj120029,tn,44,18515,white,25700,24000
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab6fn574687,tx,34,12395,gray,15150,15300
2015,FIAT,500,Pop,Hatchback,manual,3c3cffar6ft545664,pa,46,1062,green,10600,10000
2015,Ford,Escape,SE,SUV,automatic,1fmcu0g99fua09914,fl,42,16655,white,20600,20000
2015,Ford,F-350 Super Duty,Lariat,Crew Cab,automatic,1ft8w3dt7feb09591,ga,49,2326,black,53600,53800
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f81fga35034,ca,46,18370,silver,30200,29500
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f84fga56394,ca,46,18212,silver,30200,29500
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f88fga77894,fl,49,19138,—,29800,29600
2015,Buick,LaCrosse,Leather Group,Sedan,automatic,1g4gb5g3xff131394,fl,41,10620,gray,25000,24000
2015,Audi,A3,2.0 TFSI Premium Plus quattro,Sedan,automatic,wauefgff5f1023931,ca,5,4349,white,29300,28250
2015,Audi,A4,2.0T Premium Plus quattro,Sedan,automatic,wauffafl4fn003623,ca,5,6137,white,32100,31500
2015,Audi,A3,2.0 TFSI Premium Plus quattro,Sedan,automatic,wauefgff2f1035714,ca,49,4275,black,29300,27750
2015,Audi,A3,2.0 TFSI Premium Plus quattro,Sedan,automatic,wauefgff9f1035810,ca,5,5569,white,29200,28750
2015,Audi,A4,2.0T Premium Plus quattro,Sedan,automatic,wauffafl3fn003936,ca,49,7136,black,32100,30250
2015,Ford,Transit Wagon,350 XL Low Roof,Van,automatic,1fbzx2zm5fka26230,tx,49,10838,white,29100,28500
2015,Ford,Taurus,SHO,Sedan,automatic,1fahp2kt7fg134320,il,43,20549,black,30000,30000
2015,Ford,Transit Wagon,350 XL Low Roof,Van,automatic,1fbzx2zm5fka15972,sc,28,3763,white,29300,28100
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f89fg108596,ca,44,19245,silver,22000,20600
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0h97fr152249,pa,4,15928,silver,18500,18700
2015,Ford,Mustang,GT,Coupe,automatic,1fa6p8cf2f5323410,il,44,18167,red,29600,29700
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae1fh586764,ny,42,6790,gray,13400,13500
2015,GMC,Acadia,SLT-1,SUV,automatic,1gkkrrkd0fj141399,sc,45,14266,purple,31700,31600
2015,GMC,Terrain,SLT-2,SUV,automatic,2gkflte31f6165677,fl,44,15715,black,25900,25500
2015,GMC,Terrain,SLT-2,SUV,automatic,2gkflye37f6112883,il,44,18476,silver,27700,27200
2015,GMC,Terrain,SLT-2,SUV,automatic,2gkflte38f6166048,fl,44,15204,silver,26000,25500
2015,Jeep,Cherokee,Trailhawk,SUV,automatic,1c4pjmbs9fw610373,il,46,18765,gray,27900,27300
2015,Hyundai,Genesis,3.8,Sedan,automatic,kmhgn4je4fu059096,ca,5,335,silver,38200,39300
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c19f6031492,wi,46,7039,black,21100,21800
2015,Jeep,Wrangler,Rubicon,SUV,manual,1c4bjwcg9fl555781,pa,46,4161,gray,32700,33000
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c15f6023809,wi,42,7324,silver,21100,21400
2015,Kia,Cadenza,Premium,Sedan,automatic,knaln4d78f5169611,wi,41,12447,black,21100,21100
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c15f6031540,wi,45,9550,gray,21100,21500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca67fg585196,wi,49,14194,gray,20100,20300
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c11f6031597,wi,42,8517,blue,21100,21500
2015,Kia,Cadenza,Premium,Sedan,automatic,knaln4d77f5171480,wi,4,19694,white,20900,21000
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d48f6019592,wi,4,19321,white,36100,36700
2015,Kia,Sportage,LX,SUV,automatic,kndpbcac3f7706320,wi,44,17843,blue,18600,18200
2015,Kia,Soul,+,Wagon,automatic,kndjp3a5xf7764854,il,46,21206,red,13600,14500
2015,Kia,Sorento,LX,SUV,automatic,5xykt4a7xfg594974,tx,34,31096,burgundy,19400,19500
2015,Mazda,CX-5,Grand Touring,SUV,automatic,jm3ke2dy8f0472288,fl,44,14046,white,23800,24000
2015,Mercedes-Benz,GLK-Class,GLK350,SUV,automatic,wdcgg5hbxfg357760,ca,44,8611,black,35800,35250
2015,Mitsubishi,Outlander Sport,SE,SUV,automatic,4a4ar4auxfe011983,mn,43,11273,white,20200,20600
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap1fl854366,co,41,12654,gray,10200,9000
2015,Toyota,Corolla,L,Sedan,automatic,2t1burhe3fc233709,ga,45,6327,white,14300,13500
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap1fl864976,il,45,19751,white,10700,11900
2015,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk1fu031891,tx,43,2690,black,18900,18200
2015,Chevrolet,Silverado 2500HD,LTZ,Crew Cab,automatic,1gc1kwe89ff136777,tx,43,17954,gray,49600,50000
2015,Chevrolet,Silverado 1500,LT,Crew Cab,automatic,3gcpcreh8fg114583,fl,39,13663,black,27300,27200
2015,Chevrolet,Cruze,LTZ,Sedan,automatic,1g1pg5sb1f7180927,ne,2,4481,gray,16150,9600
2015,Chevrolet,Equinox,LT,SUV,automatic,2gnalbekxf6167751,fl,46,13264,white,21100,20400
2015,Chevrolet,Impala,LTZ,Sedan,automatic,2g1165s38f9103102,nc,43,13565,silver,25200,26000
2015,Chevrolet,Equinox,LT,SUV,automatic,2gnalbek6f6168525,fl,47,13537,black,21100,20500
2015,Chevrolet,Malibu,LTZ,Sedan,automatic,1g11f5sl5ff130345,ne,37,19422,burgundy,18150,18200
2015,Chevrolet,Malibu,LS,Sedan,automatic,1g11b5sl3ff105567,in,48,8355,gray,16300,15900
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl2ff171294,sc,4,11321,white,16750,11500
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc0fr208586,fl,39,22540,white,51900,50800
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc0fr232352,il,27,8847,black,50000,48000
2015,Chrysler,200,C,Sedan,automatic,1c3ccccb1fn574741,az,36,8094,white,17150,17300
2015,Chrysler,200,S,Sedan,automatic,1c3cccbb8fn620048,mi,5,5543,black,17700,18000
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkrhkdxfj140161,fl,49,13911,black,26400,26800
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkrhkd5fj165145,fl,45,18873,silver,25800,26800
2015,Chrysler,200,S,Sedan,automatic,1c3cccbb9fn613724,il,42,25462,black,17100,17000
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkrhkd5fj140410,fl,43,15116,silver,26300,26800
2015,Dodge,Journey,SXT,SUV,automatic,3c4pdcbg5ft542494,sc,39,14652,black,19650,19600
2015,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej1fm101890,tx,48,10723,black,11450,13000
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2b69feb11703,il,35,17340,white,32500,33300
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f89fga14955,mo,39,31366,blue,30600,31100
2015,Ford,Expedition,XLT,SUV,automatic,1fmju1jt0fef04742,il,49,18229,black,34900,36000
2015,BMW,3 Series,328i SULEV,Sedan,automatic,wba3c1c50fp851147,ca,44,5216,white,34800,31000
2015,BMW,5 Series,535i,Sedan,automatic,wba5b1c52fd919185,ca,44,5111,white,55300,53000
2015,Jeep,Grand Cherokee,Laredo,SUV,automatic,1c4rjfag8fc699520,pa,4,9412,black,27900,28200
2015,Jeep,Grand Cherokee,Laredo,SUV,automatic,1c4rjfag6fc699516,pa,4,10976,black,27900,29000
2015,Kia,Optima,LX,Sedan,automatic,5xxgm4a77fg412624,va,48,17747,white,15250,14900
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4bjweg4fl552977,ga,47,16547,yellow,32400,32600
2015,Jeep,Grand Cherokee,Laredo,SUV,automatic,1c4rjfagxfc699518,pa,5,12003,black,27800,28200
2015,Kia,Soul,+,Wagon,automatic,kndjp3a59f7759225,pa,5,7953,red,14150,14600
2015,Land Rover,Range Rover Sport,HSE,SUV,automatic,salwr2vf1fa525685,ga,5,2301,white,83000,85500
2015,Lexus,IS 250,Base,Sedan,automatic,jthbf1d26f5045916,ga,45,7823,gray,32500,29800
2015,MINI,Cooper,Base,Convertible,automatic,wmwzn3c52ft861671,ca,36,16,red,25900,19900
2015,Kia,Sportage,LX,SUV,automatic,kndpbcac3f7699174,pa,48,12178,blue,18850,18600
2015,Lexus,LX 570,Base,SUV,automatic,jtjhy7axxf4172048,ca,5,2613,black,80000,81000
2015,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u6xf1168733,wa,4,19301,blue,16450,16600
2015,Mitsubishi,Mirage,DE,Hatchback,automatic,ml32a3hj4fh008068,nc,5,1359,silver,9800,9900
2015,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,automatic,55swf4kb8fu012002,ga,49,4772,blue,38900,31000
2015,Mercedes-Benz,C-Class,C250,Coupe,automatic,wddgj4hb4fg362492,ga,48,11471,black,29300,30000
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap3fl845183,ga,26,2660,—,10950,9200
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3apxfc143186,ga,43,3929,black,16500,15900
2015,Nissan,Frontier,SV,Crew Cab,automatic,1n6ad0ev3fn732080,ga,44,16405,blue,23100,23900
2015,Nissan,Frontier,SV,Crew Cab,automatic,1n6ad0er4fn708017,ga,47,3061,—,22400,22600
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb4f1309856,ga,37,32214,white,21100,21000
2015,Subaru,WRX,STI,Sedan,manual,jf1va2l63f9810165,az,41,3351,black,34400,33250
2015,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk4fu496407,ga,39,13515,black,18450,17900
2015,Volkswagen,Golf,TSI S,Hatchback,automatic,3vw217auxfm013812,ga,45,9296,red,17350,18000
2015,Cadillac,Escalade ESV,Premium,SUV,automatic,1gys4jkj9fr188038,ca,47,14407,black,79000,75500
2015,Chevrolet,Silverado 1500,LT,Crew Cab,automatic,3gcukrec7fg116447,tn,43,20410,white,31000,30000
2015,Chevrolet,Corvette,Stingray,Coupe,automatic,1g1yb2d7xf5105908,ga,5,1314,white,53900,53900
2015,Chrysler,200,C,Sedan,automatic,1c3ccceg3fn589153,pa,4,12248,gray,22700,21800
2015,Chrysler,200,C,Sedan,automatic,1c3ccceg9fn589318,pa,4,14115,black,22400,22200
2015,Chrysler,200,C,Sedan,automatic,1c3ccccb9fn513511,pa,5,17839,gray,16600,20000
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckcxfr229662,ga,42,17051,white,51300,48200
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab0fn583823,pa,4,13424,blue,15400,16500
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab7fn584449,pa,4,15250,gray,15300,15800
2015,Chrysler,200,S,Sedan,automatic,1c3cccdgxfn586347,pa,5,8497,silver,22900,25000
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab7fn520492,pa,4,740,silver,15850,16200
2015,Chrysler,200,C,Sedan,automatic,1c3ccceg7fn589351,pa,4,7863,blue,23400,26400
2015,Chrysler,200,C,Sedan,automatic,1c3ccceg0fn589319,pa,4,20087,blue,20100,21400
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct5fh740832,tx,44,12193,black,27000,26500
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct3fh740814,tx,44,14976,black,25700,26600
2015,Ford,Escape,S,SUV,automatic,1fmcu0f70fub10808,nc,44,5008,gray,19250,18200
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct6fh740824,tx,36,20683,black,25000,25400
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct0fh740818,tx,41,19337,black,25300,26000
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct0fh733948,tx,47,14127,black,26500,26300
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct4fh740823,tx,44,15495,black,26200,26300
2015,Ford,Explorer,Sport,SUV,automatic,1fm5k8gt8fgb53218,ga,42,18495,black,37300,36700
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f86fga35045,sc,47,18022,white,29700,30100
2015,Ford,Mustang,V6,Coupe,automatic,1fa6p8am7f5319936,nv,49,17175,black,23000,23000
2015,Ford,Transit Wagon,350 XL Low Roof,Van,automatic,1fbzx2zm7fka17979,mo,46,13667,white,28800,30900
2015,Ford,Mustang,GT,Coupe,manual,1fa6p8cf4f5308746,ga,5,11161,white,31300,31600
2015,Ford,Transit Van,250 High Roof,Transit Van,automatic,1ftnr2xm7fka25054,ga,45,18397,white,24800,25500
2015,BMW,3 Series,328i SULEV,Sedan,automatic,wba3c1c53fk118636,ca,49,3419,gray,35300,33250
2015,BMW,X5,xDrive35i,SUV,automatic,5uxkr0c50f0k67880,pa,49,1924,brown,56000,50250
2015,Buick,Enclave,Premium Group,SUV,automatic,5gakrckd5fj110174,fl,43,6733,black,37500,39000
2015,Ford,Mustang,EcoBoost,Coupe,manual,1fa6p8thxf5319946,nv,39,20010,black,23400,23100
2015,Ford,Mustang,GT,Coupe,automatic,1fa6p8cf5f5323417,nv,45,19256,red,29200,28750
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af7fh040470,tx,43,15177,red,14950,15300
2015,Kia,Forte,EX,Sedan,automatic,knafx4a86f5338738,fl,5,2514,red,13700,14300
2015,Lexus,RX 350,Base,SUV,automatic,2t2zk1baxfc157431,ca,49,7917,white,40100,42000
2015,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,automatic,55swf4kb5fu020171,ga,48,11130,silver,38200,38400
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap9fc140134,pa,39,26543,white,14600,14400
2015,Toyota,4Runner,Limited,SUV,automatic,jtebu5jr5f5222886,pa,46,5665,red,40300,40000
2015,Subaru,WRX,Base,Sedan,manual,jf1va1a68f9814788,tx,44,2572,white,26400,26400
2015,Buick,Verano,Convenience Group,Sedan,automatic,1g4pr5sk3f4125071,sc,4,23971,white,16800,13400
2015,Chevrolet,Silverado 2500HD,LTZ,Crew Cab,automatic,1gc1kwe87ff126006,ga,43,35755,white,47000,48000
2015,Chevrolet,Express Cargo,2500,Van,automatic,1gcwgfff4f1102795,md,44,12573,white,22600,22500
2015,Chevrolet,Equinox,LS,SUV,automatic,2gnfleek5f6160309,mi,42,10972,black,19650,19100
2015,Chevrolet,Impala,LT,Sedan,automatic,1g1125s3xfu106081,co,4,21574,black,21300,20900
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnscjkc5fr220436,ga,43,27701,black,44000,42300
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkvhkd1fj171410,co,3,12282,black,28900,33700
2015,Ford,F-350 Super Duty,XLT,Crew Cab,automatic,1ft8w3dt7fea88080,ca,46,19235,white,41300,42800
2015,Dodge,Dart,SXT,Sedan,automatic,1c3cdfbb1fd132130,ga,43,17898,blue,13750,14200
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f8xfgc06900,tx,39,2149,black,31900,31000
2015,BMW,M4,Base,Coupe,manual,wbs3r9c51fk333134,ca,5,5302,black,68000,67250
2015,Acura,MDX,SH-AWD w/Technology Package,SUV,automatic,5fryd4h42fb007353,ga,44,21879,gray,42300,40300
2015,BMW,4 Series,428i,Convertible,automatic,wba3v5c54fp751523,ca,41,22483,white,44100,40000
2015,BMW,3 Series,328i,Sedan,automatic,wba3a5c52ff606207,ca,41,24910,white,31300,30000
2015,Buick,Enclave,Leather Group,SUV,automatic,5gakvbkd2fj214465,ca,48,2376,white,35800,34000
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f83fg132439,ga,43,18384,white,22100,22800
2015,GMC,Terrain,SLT-2,SUV,automatic,2gkflte3xf6253594,ga,2,9288,black,26100,20000
2015,GMC,Terrain,SLE-1,SUV,automatic,2gkflvek7f6149602,mi,5,8934,white,21700,20800
2015,Ford,Transit Van,250 High Roof,Transit Van,automatic,1ftnr2xm0fka25056,tn,48,18668,white,24900,25800
2015,Ford,Mustang,V6,Coupe,automatic,1fa6p8am0f5319910,tn,48,18749,black,23300,23500
2015,Ford,Fusion,Titanium,Sedan,automatic,3fa6p0k99fr152066,tx,34,17075,—,20600,20300
2015,GMC,Terrain,SLE-1,SUV,automatic,2gkflvek1f6150602,mi,49,10521,black,21700,20900
2015,Ford,Mustang,GT,Coupe,automatic,1fa6p8cf6f5323409,tn,47,18223,—,29400,29500
2015,Ford,Mustang,V6,Coupe,automatic,1fa6p8am9f5319906,ga,49,19249,blue,22800,22800
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae9fh623138,ca,2,8815,brown,13350,6800
2015,Honda,Pilot,EX-L,SUV,automatic,5fnyf4h57fb020474,pa,5,15417,burgundy,31400,29500
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af4fh018653,ca,2,14958,blue,14900,9700
2015,Jeep,Cherokee,Latitude,SUV,automatic,1c4pjmcb2fw540620,mi,5,16928,red,22100,21200
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae3fh591206,tn,46,13865,silver,13300,13300
2015,Jeep,Grand Cherokee,Limited,SUV,automatic,1c4rjfbg6fc627259,mi,4,18862,white,33800,31800
2015,Kia,Sportage,LX,SUV,automatic,kndpb3ac1f7702069,tn,47,23373,white,17200,17500
2015,Kia,Soul,+,Wagon,automatic,kndjp3a53f7180845,ga,2,5957,blue,14450,10600
2015,Kia,Sorento,LX,SUV,automatic,5xykt4a63fg582995,nv,46,3123,gray,19800,22100
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cy7f0442583,fl,3,30730,black,19500,17000
2015,Lincoln,MKC,Base,SUV,automatic,5lmcj1a98fuj19325,tn,45,17446,blue,30400,33000
2015,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,automatic,55swf4kb8fu001291,fl,44,8081,black,38500,38000
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cyxf0437782,il,42,31188,red,19250,19100
2015,Nissan,Pathfinder,Platinum,SUV,automatic,5n1ar2mm1fc615839,ca,47,11155,black,34000,34000
2015,Mercedes-Benz,S-Class,S65 AMG,Sedan,automatic,wddug7kb2fa102347,ca,41,5277,white,170000,173000
2015,Nissan,GT-R,Premium,Coupe,automatic,jn1ar5ef4fm280367,ca,43,19608,blue,72000,76500
2015,Nissan,GT-R,Premium,Coupe,automatic,jn1ar5efxfm281250,ca,42,6925,gray,77000,78500
2015,Nissan,Versa Note,1.6 SV,Hatchback,manual,3n1ce2cp0fl364954,ca,42,6843,white,9750,9750
2015,Nissan,GT-R,Track Edition,Coupe,automatic,jn1ar5ef3fm281459,ca,43,9789,blue,76000,78500
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap2fn333150,nj,48,1853,black,16450,14600
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap0fc119639,mo,42,31194,gray,14150,14700
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap3fc129761,pa,22,17687,red,15250,12700
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap0fl826171,ga,35,14092,blue,11150,11000
2015,Nissan,Pathfinder,Platinum,SUV,automatic,5n1ar2mm1fc628607,ca,5,5186,red,34300,32750
2015,Nissan,GT-R,Premium,Coupe,automatic,jn1ar5ef4fm280062,ca,42,3795,red,79000,78000
2015,Nissan,GT-R,Track Edition,Coupe,automatic,jn1ar5ef9fm280803,ca,42,4721,blue,80000,80000
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap0fc213522,ca,1,11579,gray,15900,12000
2015,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk4fu494141,ca,33,9581,silver,18250,18000
2015,Subaru,Forester,2.5i Limited PZEV,SUV,automatic,jf2sjahc5fh517381,wa,5,5038,green,26300,26100
2015,Toyota,Corolla,S,Sedan,automatic,2t1burhe3fc306724,fl,45,2591,white,16700,15100
2015,Subaru,Forester,2.5i Premium PZEV,SUV,automatic,jf2sjadc6fh421295,wa,47,2760,blue,24000,23900
2015,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk5fu925926,ga,2,9714,black,19150,14200
2015,Toyota,Corolla,LE,Sedan,automatic,2t1burhe7fc293458,ga,35,3218,red,14850,13700
2015,Chevrolet,Camaro,LT,Convertible,automatic,2g1fd3d30f9156728,tn,47,14334,black,24900,24400
2015,Chevrolet,Camaro,LS,Coupe,manual,2g1fa1e33f9137893,fl,49,3123,silver,20700,20300
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve85ff197375,co,48,17305,silver,40500,40800
2015,Chevrolet,Silverado 1500,LT,Crew Cab,automatic,3gcukrec1fg110367,mo,4,25934,white,30800,32400
2015,Chevrolet,Express Cargo,2500,Van,automatic,1gcwggff2f1101571,fl,41,10233,white,23800,23800
2015,Chevrolet,Equinox,LS,SUV,automatic,2gnfleek3f6156291,mi,44,7504,blue,20300,19200
2015,Chevrolet,Impala,LT,Sedan,automatic,2g1125s35f9199492,fl,39,3544,white,22100,19300
2015,Chevrolet,Impala,LTZ,Sedan,automatic,1g1165s35fu104727,ne,31,18549,blue,24800,23500
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl6ff208802,tn,46,16617,blue,16450,16900
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnskbkc3fr245182,tx,24,19602,silver,45900,39000
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnscjkc2fr539857,tx,5,5988,white,46300,44250
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnskbkc0fr157223,nv,47,28143,black,45100,45500
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnskbkc6fr156531,nv,47,28249,black,45100,44250
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckcxfr222679,il,42,28441,black,52600,52000
2015,Dodge,Grand Caravan,SXT,Minivan,automatic,2c4rdgcg4fr540768,fl,3,10715,blue,18900,16800
2015,Ford,Escape,SE,SUV,automatic,1fmcu9g91fua32429,fl,4,9611,blue,22700,19200
2015,Dodge,Grand Caravan,SXT,Minivan,automatic,2c4rdgcg5fr541024,tn,46,15208,gray,19200,19600
2015,Dodge,Grand Caravan,R/T,Minivan,automatic,2c4rdgeg8fr641258,tn,44,18770,gold,23000,23000
2015,Ford,Expedition,EL Limited,SUV,automatic,1fmjk1kt0fef09363,tn,46,19656,—,40800,43500
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0h77fr237932,ca,1,8362,gray,17700,5000
2015,Ford,Fusion,S,Sedan,automatic,1fa6p0g7xf5110211,pa,5,7993,white,15450,16000
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0hd1fr112625,il,46,67,red,18400,21500
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt6fea63602,mo,35,23260,gray,37100,37900
2015,Ford,Expedition,Limited,SUV,automatic,1fmju1kt7fef09368,tn,44,22686,gray,39400,41500
2015,Ford,Fusion,S,Sedan,automatic,1fa6p0g77f5114815,md,19,1408,black,16100,3400
2015,Ford,Expedition,Limited,SUV,automatic,1fmju1ktxfef09364,tn,47,18117,white,40400,41500
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f89fga65916,tn,44,16501,—,30500,30100
2015,Ford,Explorer,XLT,SUV,automatic,1fm5k7d8xfgc46008,il,27,21,red,31800,29800
2015,Hyundai,Genesis,3.8,Sedan,automatic,kmhgn4je0fu044823,tx,49,5074,white,35900,35700
2015,Hyundai,Elantra,SE,Sedan,automatic,kmhdh4ae0fu225883,tx,49,1966,blue,13700,15400
2015,Hyundai,Sonata,Sport PZEV,Sedan,automatic,5npe34af5fh096632,tx,49,565,silver,20800,19700
2015,Hyundai,Sonata,Limited,Sedan,automatic,5npe34af8fh018720,tx,41,2324,silver,20600,16000
2015,Jeep,Patriot,Sport,SUV,automatic,1c4njpbaxfd138633,fl,4,14512,black,15350,15300
2015,Jeep,Patriot,Sport,SUV,automatic,1c4njpba8fd138551,fl,4,13216,red,15800,15400
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af6fh070639,md,2,12159,white,15000,12500
2015,Hyundai,Tucson,SE,SUV,automatic,km8jucag4fu996258,ne,37,10927,burgundy,20200,20900
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af8fh010300,ne,45,31444,gray,14450,14000
2015,Kia,Forte,EX,Sedan,automatic,knafx4a8xf5273862,tx,44,4640,gray,13700,14000
2015,Kia,Optima,LX,Sedan,automatic,knagm4a72f5535992,tx,41,1731,silver,16500,16400
2015,Kia,Optima,LX,Sedan,automatic,knagm4a71f5553464,tx,48,2162,white,16500,16400
2015,Lexus,IS 250,Base,Sedan,automatic,jthbf1d25f5043820,fl,43,10418,red,32900,30300
2015,Kia,Forte,LX,Sedan,automatic,knafk4a63f5271125,tx,36,22612,white,12300,10800
2015,Kia,Optima,LX,Sedan,automatic,5xxgm4a73fg351918,tx,37,13175,black,16000,15500
2015,Mitsubishi,Mirage,ES,Hatchback,automatic,ml32a4hj8fh011240,nj,19,21,black,10100,4700
2015,Toyota,Corolla,LE,Sedan,automatic,5yfburhe9fp246223,fl,34,1645,silver,14850,13800
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb7f1314629,fl,42,18724,gray,22400,22800
2015,Chevrolet,Impala,LT,Sedan,automatic,1g1125s35fu118574,nj,44,1017,white,22300,20000
